source_id,ra,dec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4057101325568927872,266.1575989246225,-29.27170741648884,0.5012921011170227,14.892271,16.155666,13.785233
4057546524702097280,266.15762505747,-28.653791550827826,2.808668382288575,18.01712,19.443146,16.88986
4057103043558200832,266.15773968177524,-29.17020957995884,0.5518704157266411,16.850182,17.649473,15.968987
4057102180263132800,266.15774665618744,-29.20488111678843,0.9373794544038683,16.474787,17.137276,15.684874
4057101772245538176,266.1577748681015,-29.24661500843214,1.925190981584571,12.786635,13.169192,12.235622
4057104727183081088,266.1579228387914,-29.146410318478463,0.39887596891851373,15.663924,17.266846,14.408666
4057107991358244224,266.1580435368715,-29.095316833708043,1.099386844785033,17.065454,17.956745,16.145552
4057101772245536128,266.1580987422114,-29.2504582054463,1.0342764444640793,17.276274,18.210268,16.319477
4057082285974132736,266.1582193481698,-29.39130265625333,0.5101112588901154,15.720607,16.32236,14.957135
4057565280819150464,266.15839662409155,-28.433214474837918,0.7196637098345511,15.519259,16.250017,14.673538
4057103043552217984,266.15840003903037,-29.1813448368476,0.5971527761512678,17.168598,18.061998,16.231768
4057539687106748288,266.15852172978805,-28.7023426572939,1.4645104865366796,17.86585,19.040436,16.836578
4057109567607339648,266.1585674921297,-29.016412869472486,0.7579468620842916,17.43809,18.306253,16.514791
4057539377876494208,266.15881416324413,-28.740184582356196,0.6853641957627868,15.77613,16.650522,14.845687
4057565280819158016,266.15882635735187,-28.426072328596387,0.650250143306163,17.00681,17.838335,16.107222
4057540580467355904,266.158927608793,-28.670155561888564,0.8876920877224346,15.866166,16.496208,15.076233
4057562124023689856,266.1590674336759,-28.474694317557564,1.6519278297513889,15.5006075,16.111217,14.749697
4057104825963164672,266.15915048794665,-29.135367918773905,0.6034788007336994,16.06705,17.065926,15.072847
4057540580467354752,266.15923562542423,-28.677185866882155,0.5734081270238047,16.200249,17.238146,15.197973
4057539373583038080,266.1592366430313,-28.73913041158299,1.0365664351674366,16.373129,17.049114,15.570174
4057102974836406272,266.1592382925062,-29.184079193425987,1.1640276230472255,13.533517,13.875624,13.019074
4057540649186833152,266.1593584890169,-28.667378170471643,0.59102881034863,14.683745,15.203329,13.99142
